,Date,Price
2209,1997-03-20,20.18
2210,1997-03-21,19.99
2211,1997-03-24,19.59
2212,1997-03-25,19.54
2213,1997-03-26,19.29
2214,1997-03-27,19.38
2215,1997-04-01,19.11
2216,1997-04-02,18.51
2217,1997-04-03,18.18
2218,1997-04-04,17.68
2219,1997-04-07,17.76
2220,1997-04-08,17.93
2221,1997-04-09,17.75
2222,1997-04-10,17.93
2223,1997-04-11,17.88
2224,1997-04-14,18.19
2225,1997-04-15,17.96
2226,1997-04-16,17.81
2227,1997-04-17,17.69
2228,1997-04-18,17.92
2229,1997-04-21,18.34
2230,1997-04-22,17.99
2231,1997-04-23,18.06
2232,1997-04-24,18.41
2233,1997-04-25,18.27
2234,1997-04-28,18.26
2235,1997-04-29,18.61
2236,1997-04-30,18.52
2237,1997-05-01,18.29
2238,1997-05-02,17.97
2239,1997-05-06,18.07
2240,1997-05-07,18.16
2241,1997-05-08,18.69
2242,1997-05-09,18.93
2243,1997-05-12,19.72
2244,1997-05-13,19.62
2245,1997-05-14,19.51
2246,1997-05-15,19.44
2247,1997-05-16,20.35
2248,1997-05-19,20.16
2249,1997-05-20,20.0
2250,1997-05-21,20.13
2251,1997-05-22,20.18
2252,1997-05-23,20.0
2253,1997-05-27,19.22
2254,1997-05-28,19.24
2255,1997-05-29,19.48
2256,1997-05-30,19.4
2257,1997-06-02,19.52
2258,1997-06-03,18.9
2259,1997-06-04,18.72
2260,1997-06-05,18.32
2261,1997-06-06,17.7
2262,1997-06-09,17.56
2263,1997-06-10,17.5
2264,1997-06-11,17.35
2265,1997-06-12,17.44
2266,1997-06-13,17.69
2267,1997-06-16,17.86
2268,1997-06-17,18.08
2269,1997-06-18,17.77
2270,1997-06-19,17.78
2271,1997-06-20,17.67
2272,1997-06-23,17.98
2273,1997-06-24,17.87
2274,1997-06-25,18.22
2275,1997-06-26,17.85
2276,1997-06-27,18.18
2277,1997-06-30,18.51
2278,1997-07-01,18.8
2279,1997-07-02,18.92
2280,1997-07-03,18.21
2281,1997-07-04,18.06
2282,1997-07-07,18.19
2283,1997-07-08,18.38
2284,1997-07-09,18.22
2285,1997-07-10,17.96
2286,1997-07-11,18.09
2287,1997-07-14,17.82
2288,1997-07-15,18.39
2289,1997-07-16,18.4
2290,1997-07-17,18.69
2291,1997-07-18,18.12
2292,1997-07-21,18.09
2293,1997-07-22,18.22
2294,1997-07-23,18.39
2295,1997-07-24,18.44
2296,1997-07-25,18.53
2297,1997-07-28,18.41
2298,1997-07-29,18.59
2299,1997-07-30,18.97
2300,1997-07-31,18.94
2301,1997-08-01,18.95
2302,1997-08-04,19.46
2303,1997-08-05,19.52
2304,1997-08-06,19.2
2305,1997-08-07,18.9
2306,1997-08-08,18.48
2307,1997-08-11,18.58
2308,1997-08-12,18.85
2309,1997-08-13,18.99
2310,1997-08-14,19.19
2311,1997-08-15,18.99
2312,1997-08-18,18.93
2313,1997-08-19,19.07
2314,1997-08-20,18.96
2315,1997-08-21,18.51
2316,1997-08-22,18.54
2317,1997-08-26,18.2
2318,1997-08-27,18.56
2319,1997-08-28,18.4
2320,1997-08-29,18.51
2321,1997-09-01,18.43
2322,1997-09-02,18.44
2323,1997-09-03,18.37
2324,1997-09-04,18.26
2325,1997-09-05,18.47
2326,1997-09-08,18.33
2327,1997-09-09,18.28
2328,1997-09-10,18.3
2329,1997-09-11,18.3
2330,1997-09-12,18.26
2331,1997-09-15,18.23
2332,1997-09-16,18.58
2333,1997-09-17,18.41
2334,1997-09-18,18.41
2335,1997-09-19,18.4
2336,1997-09-22,18.63
2337,1997-09-23,18.64
2338,1997-09-24,18.8
2339,1997-09-25,19.14
2340,1997-09-26,19.56
2341,1997-09-29,19.95
2342,1997-09-30,19.9
2343,1997-10-01,19.82
2344,1997-10-02,20.48
2345,1997-10-03,21.61
2346,1997-10-06,20.64
2347,1997-10-07,20.69
2348,1997-10-08,20.82
2349,1997-10-09,20.79
2350,1997-10-10,20.73
2351,1997-10-13,20.14
2352,1997-10-14,19.58
2353,1997-10-15,19.51
2354,1997-10-16,19.79
2355,1997-10-17,19.75
2356,1997-10-20,19.77
2357,1997-10-21,19.75
2358,1997-10-22,20.34
2359,1997-10-23,20.02
2360,1997-10-24,19.89
2361,1997-10-27,19.99
2362,1997-10-28,19.43
2363,1997-10-29,19.64
2364,1997-10-30,20.1
2365,1997-10-31,20.02
2366,1997-11-03,19.95
2367,1997-11-04,19.61
2368,1997-11-05,19.38
2369,1997-11-06,19.47
2370,1997-11-07,19.79
2371,1997-11-10,19.45
2372,1997-11-11,19.6
2373,1997-11-12,19.52
2374,1997-11-13,19.78
2375,1997-11-14,20.05
2376,1997-11-17,19.38
2377,1997-11-18,19.22
2378,1997-11-19,19.18
2379,1997-11-20,18.68
2380,1997-11-21,18.88
2381,1997-11-24,19.09
2382,1997-11-25,19.09
2383,1997-11-26,18.56
2384,1997-11-27,18.76
2385,1997-11-28,18.94
2386,1997-12-01,18.16
2387,1997-12-02,18.19
2388,1997-12-03,18.17
2389,1997-12-04,18.0
2390,1997-12-05,18.13
2391,1997-12-08,18.15
2392,1997-12-09,17.92
2393,1997-12-10,17.42
2394,1997-12-11,17.41
2395,1997-12-12,17.31
2396,1997-12-15,17.26
2397,1997-12-16,17.22
2398,1997-12-17,17.4
2399,1997-12-18,17.8
2400,1997-12-19,17.53
2401,1997-12-22,17.28
2402,1997-12-23,17.33
2403,1997-12-24,17.33
2404,1997-12-29,16.6
2405,1997-12-30,16.67
2406,1997-12-31,16.52
2407,1998-01-02,16.42
2408,1998-01-05,15.79
2409,1998-01-06,15.67
2410,1998-01-07,15.61
2411,1998-01-08,15.72
2412,1998-01-09,15.5
2413,1998-01-12,15.33
2414,1998-01-13,15.38
2415,1998-01-14,15.35
2416,1998-01-15,15.44
2417,1998-01-16,15.47
2418,1998-01-19,15.83
2419,1998-01-20,15.4
2420,1998-01-21,15.26
2421,1998-01-22,15.0
2422,1998-01-23,14.74
2423,1998-01-26,15.77
2424,1998-01-27,15.79
2425,1998-01-28,16.08
2426,1998-01-29,16.59
2427,1998-01-30,15.96
2428,1998-02-02,15.68
2429,1998-02-03,15.17
2430,1998-02-04,15.05
2431,1998-02-05,15.22
2432,1998-02-06,15.3
2433,1998-02-09,15.24
2434,1998-02-10,15.03
2435,1998-02-11,14.59
2436,1998-02-12,14.55
2437,1998-02-13,14.85
2438,1998-02-16,14.48
2439,1998-02-17,14.41
2440,1998-02-18,14.94
2441,1998-02-19,14.85
2442,1998-02-20,14.67
2443,1998-02-23,13.83
2444,1998-02-24,13.83
2445,1998-02-25,13.91
2446,1998-02-26,14.03
2447,1998-02-27,14.17
2448,1998-03-02,14.05
2449,1998-03-03,13.92
2450,1998-03-04,13.92
2451,1998-03-05,14.0
2452,1998-03-06,13.59
2453,1998-03-09,12.98
2454,1998-03-10,13.0
2455,1998-03-11,12.96
2456,1998-03-12,12.97
2457,1998-03-13,12.76
2458,1998-03-16,12.31
2459,1998-03-17,12.26
2460,1998-03-18,13.11
2461,1998-03-19,13.11
2462,1998-03-20,13.22
2463,1998-03-23,15.04
2464,1998-03-24,14.53
2465,1998-03-25,15.14
2466,1998-03-26,15.44
2467,1998-03-27,15.4
2468,1998-03-30,14.77
2469,1998-03-31,14.26
2470,1998-04-01,13.93
2471,1998-04-02,14.17
2472,1998-04-03,14.41
2473,1998-04-06,13.87
2474,1998-04-07,13.68
2475,1998-04-08,13.98
2476,1998-04-09,14.0
2477,1998-04-14,13.45
2478,1998-04-15,13.48
2479,1998-04-16,14.64
2480,1998-04-17,14.36
2481,1998-04-20,14.39
2482,1998-04-21,14.51
2483,1998-04-22,14.1
2484,1998-04-23,13.98
2485,1998-04-24,13.9
2486,1998-04-27,14.21
2487,1998-04-28,14.6
2488,1998-04-29,14.25
2489,1998-04-30,14.46
2490,1998-05-01,15.13
2491,1998-05-05,14.64
2492,1998-05-06,14.49
2493,1998-05-07,14.47
2494,1998-05-08,14.69
2495,1998-05-11,14.84
2496,1998-05-12,15.11
2497,1998-05-13,14.68
2498,1998-05-14,14.68
2499,1998-05-15,14.4
2500,1998-05-18,14.46
2501,1998-05-19,14.38
2502,1998-05-20,13.72
2503,1998-05-21,13.98
2504,1998-05-22,14.06
2505,1998-05-26,14.14
2506,1998-05-27,14.23
2507,1998-05-28,14.13
2508,1998-05-29,14.37
2509,1998-06-01,14.23
2510,1998-06-02,14.14
2511,1998-06-03,14.04
2512,1998-06-04,14.48
2513,1998-06-05,14.6
2514,1998-06-08,14.22
2515,1998-06-09,13.49
2516,1998-06-10,13.33
2517,1998-06-11,12.87
2518,1998-06-12,12.41
2519,1998-06-15,12.17
2520,1998-06-16,12.72
2521,1998-06-17,13.06
2522,1998-06-18,12.78
2523,1998-06-19,12.85
2524,1998-06-22,13.24
2525,1998-06-23,13.92
2526,1998-06-24,13.61
2527,1998-06-25,13.11
2528,1998-06-26,13.21
2529,1998-06-29,13.19
2530,1998-06-30,13.38
2531,1998-07-01,13.42
2532,1998-07-02,13.57
2533,1998-07-03,13.55
2534,1998-07-06,12.95
2535,1998-07-07,12.75
2536,1998-07-08,13.12
2537,1998-07-09,13.03
2538,1998-07-10,12.86
2539,1998-07-13,12.71
2540,1998-07-14,13.02
2541,1998-07-15,12.93
2542,1998-07-16,12.78
2543,1998-07-17,12.8
2544,1998-07-20,12.36
2545,1998-07-21,12.9
2546,1998-07-22,12.87
2547,1998-07-23,12.7
2548,1998-07-24,12.83
2549,1998-07-27,13.12
2550,1998-07-28,13.19
2551,1998-07-29,13.06
2552,1998-07-30,13.08
2553,1998-07-31,13.09
2554,1998-08-03,12.56
2555,1998-08-04,12.7
2556,1998-08-05,12.57
2557,1998-08-06,12.61
2558,1998-08-07,12.59
2559,1998-08-10,11.91
2560,1998-08-11,11.64
2561,1998-08-12,11.77
2562,1998-08-13,12.09
2563,1998-08-14,12.05
2564,1998-08-17,12.28
2565,1998-08-18,12.09
2566,1998-08-19,12.29
2567,1998-08-20,12.64
2568,1998-08-21,12.27
2569,1998-08-24,12.55
2570,1998-08-25,12.68
2571,1998-08-26,12.5
2572,1998-08-27,12.28
2573,1998-08-28,12.56
2574,1998-09-01,12.59
2575,1998-09-02,12.46
2576,1998-09-03,13.44
2577,1998-09-04,13.31
2578,1998-09-07,13.06
2579,1998-09-08,12.99
2580,1998-09-09,12.76
2581,1998-09-10,13.27
2582,1998-09-11,12.93
2583,1998-09-14,12.85
2584,1998-09-15,13.02
2585,1998-09-16,13.26
2586,1998-09-17,13.54
2587,1998-09-18,14.17
2588,1998-09-21,14.38
2589,1998-09-22,14.49
2590,1998-09-23,14.52
2591,1998-09-24,14.68
2592,1998-09-25,14.43
2593,1998-09-28,14.35
2594,1998-09-29,14.61
2595,1998-09-30,14.68
2596,1998-10-01,14.11
2597,1998-10-02,14.36
2598,1998-10-05,14.07
2599,1998-10-06,14.12
2600,1998-10-07,13.78
2601,1998-10-08,13.18
2602,1998-10-09,13.27
2603,1998-10-12,13.1
2604,1998-10-13,13.03
2605,1998-10-14,12.69
2606,1998-10-15,12.58
2607,1998-10-16,13.13
2608,1998-10-19,12.39
2609,1998-10-20,12.36
2610,1998-10-21,12.85
2611,1998-10-22,12.76
2612,1998-10-23,12.76
2613,1998-10-26,13.04
2614,1998-10-27,12.96
2615,1998-10-28,13.19
2616,1998-10-29,13.08
2617,1998-10-30,13.22
2618,1998-11-02,13.06
2619,1998-11-03,12.84
2620,1998-11-04,12.82
2621,1998-11-05,12.5
2622,1998-11-06,12.35
2623,1998-11-09,11.9
2624,1998-11-10,12.04
2625,1998-11-11,12.11
2626,1998-11-12,12.41
2627,1998-11-13,12.44
2628,1998-11-16,11.73
2629,1998-11-17,11.43
2630,1998-11-18,11.55
2631,1998-11-19,11.49
2632,1998-11-20,11.68
2633,1998-11-23,11.3
2634,1998-11-24,11.19
2635,1998-11-25,10.9
2636,1998-11-26,11.0
2637,1998-11-27,11.14
2638,1998-11-30,10.46
2639,1998-12-01,10.22
2640,1998-12-02,10.36
2641,1998-12-03,10.18
2642,1998-12-04,10.19
2643,1998-12-07,10.26
2644,1998-12-08,10.11
2645,1998-12-09,9.98
2646,1998-12-10,9.64
2647,1998-12-11,9.82
2648,1998-12-14,10.13
2649,1998-12-15,10.23
2650,1998-12-16,11.0
2651,1998-12-17,10.09
2652,1998-12-18,9.98
2653,1998-12-21,9.75
2654,1998-12-22,10.01
2655,1998-12-23,10.17
2656,1998-12-24,10.11
2657,1998-12-29,10.61
2658,1998-12-30,10.53
2659,1998-12-31,10.53
2660,1999-01-04,10.96
2661,1999-01-05,10.53
2662,1999-01-06,11.46
2663,1999-01-07,11.53
2664,1999-01-08,11.73
2665,1999-01-11,12.04
2666,1999-01-12,11.5
2667,1999-01-13,11.06
2668,1999-01-14,11.18
2669,1999-01-15,10.79
2670,1999-01-18,10.71
2671,1999-01-19,10.81
2672,1999-01-20,10.51
2673,1999-01-21,10.98
2674,1999-01-22,11.1
2675,1999-01-25,10.85
2676,1999-01-26,10.64
2677,1999-01-27,10.88
2678,1999-01-28,11.0
2679,1999-01-29,11.35
2680,1999-02-01,10.88
2681,1999-02-02,10.85
2682,1999-02-03,10.89
2683,1999-02-04,10.57
2684,1999-02-05,10.41
2685,1999-02-08,10.16
2686,1999-02-09,10.09
2687,1999-02-10,10.17
2688,1999-02-11,10.1
2689,1999-02-12,10.43
2690,1999-02-15,10.37
2691,1999-02-16,10.05
2692,1999-02-17,10.13
2693,1999-02-18,10.61
2694,1999-02-19,10.4
2695,1999-02-22,10.58
2696,1999-02-23,10.94
2697,1999-02-24,11.08
2698,1999-02-25,11.1
2699,1999-02-26,10.88
2700,1999-03-01,10.73
2701,1999-03-02,11.0
2702,1999-03-03,11.25
2703,1999-03-04,11.53
2704,1999-03-05,11.56
2705,1999-03-08,11.76
2706,1999-03-09,11.56
2707,1999-03-10,12.46
2708,1999-03-11,12.18
2709,1999-03-12,12.56
2710,1999-03-15,12.56
2711,1999-03-16,12.67
2712,1999-03-17,13.27
2713,1999-03-18,13.37
2714,1999-03-19,13.45
2715,1999-03-22,13.88
2716,1999-03-23,13.73
2717,1999-03-24,13.68
2718,1999-03-25,13.94
2719,1999-03-26,14.41
2720,1999-03-29,14.58
2721,1999-03-30,14.81
2722,1999-03-31,15.24
2723,1999-04-01,14.72
2724,1999-04-06,14.93
2725,1999-04-07,14.35
2726,1999-04-08,14.21
2727,1999-04-09,14.86
2728,1999-04-12,14.81
2729,1999-04-13,15.2
2730,1999-04-14,14.92
2731,1999-04-15,15.2
2732,1999-04-16,15.69
2733,1999-04-19,15.92
2734,1999-04-20,15.7
2735,1999-04-21,15.89
2736,1999-04-22,16.13
2737,1999-04-23,15.89
2738,1999-04-26,15.7
2739,1999-04-27,15.8
2740,1999-04-28,16.4
2741,1999-04-29,16.45
2742,1999-04-30,16.57
2743,1999-05-04,16.93
2744,1999-05-05,17.05
2745,1999-05-06,16.56
2746,1999-05-07,16.41
2747,1999-05-10,16.45
2748,1999-05-11,15.96
2749,1999-05-12,15.6
2750,1999-05-13,16.1
2751,1999-05-14,16.21
2752,1999-05-17,15.81
2753,1999-05-18,15.14
2754,1999-05-19,15.02
2755,1999-05-20,15.23
2756,1999-05-21,15.58
2757,1999-05-24,15.28
2758,1999-05-25,15.43
2759,1999-05-26,15.47
2760,1999-05-27,15.36
2761,1999-05-28,15.2
2762,1999-06-01,14.55
2763,1999-06-02,14.88
2764,1999-06-03,14.95
2765,1999-06-04,15.58
2766,1999-06-07,16.1
2767,1999-06-08,15.84
2768,1999-06-09,16.18
2769,1999-06-10,16.07
2770,1999-06-11,16.73
2771,1999-06-14,16.41
2772,1999-06-15,16.46
2773,1999-06-16,16.47
2774,1999-06-17,16.76
2775,1999-06-18,16.5
2776,1999-06-21,16.37
2777,1999-06-22,16.1
2778,1999-06-23,16.63
2779,1999-06-24,16.55
2780,1999-06-25,16.62
2781,1999-06-28,16.53
2782,1999-06-29,16.79
2783,1999-06-30,17.51
2784,1999-07-01,17.62
2785,1999-07-02,17.66
2786,1999-07-05,18.18
2787,1999-07-06,18.1
2788,1999-07-07,18.15
2789,1999-07-08,18.24
2790,1999-07-09,18.51
2791,1999-07-12,18.59
2792,1999-07-13,19.03
2793,1999-07-14,18.94
2794,1999-07-15,19.03
2795,1999-07-16,19.35
2796,1999-07-19,19.2
2797,1999-07-20,18.55
2798,1999-07-21,18.58
2799,1999-07-22,18.85
2800,1999-07-23,19.53
2801,1999-07-26,19.36
2802,1999-07-27,19.13
2803,1999-07-28,19.34
2804,1999-07-29,19.8
2805,1999-07-30,19.37
2806,1999-08-02,19.41
2807,1999-08-03,19.4
2808,1999-08-04,19.63
2809,1999-08-05,19.8
2810,1999-08-06,20.06
2811,1999-08-09,20.5
2812,1999-08-10,20.49
2813,1999-08-11,20.63
2814,1999-08-12,20.49
2815,1999-08-13,20.69
2816,1999-08-16,20.84
2817,1999-08-17,20.74
2818,1999-08-18,20.57
2819,1999-08-19,20.9
2820,1999-08-20,20.99
2821,1999-08-23,20.98
2822,1999-08-24,20.63
2823,1999-08-25,19.78
2824,1999-08-26,20.57
2825,1999-08-27,20.76
2826,1999-08-31,21.33
2827,1999-09-01,21.11
2828,1999-09-02,20.8
2829,1999-09-03,21.03
2830,1999-09-06,21.36
2831,1999-09-07,21.98
2832,1999-09-08,22.27
2833,1999-09-09,23.04
2834,1999-09-10,23.44
2835,1999-09-13,23.48
2836,1999-09-14,23.71
2837,1999-09-15,23.59
2838,1999-09-16,22.72
2839,1999-09-17,22.8
2840,1999-09-20,22.66
2841,1999-09-21,22.68
2842,1999-09-22,22.93
2843,1999-09-23,23.82
2844,1999-09-24,23.9
2845,1999-09-27,24.07
2846,1999-09-28,23.76
2847,1999-09-29,23.81
2848,1999-09-30,23.58
2849,1999-10-01,23.67
2850,1999-10-04,22.98
2851,1999-10-05,22.93
2852,1999-10-06,22.76
2853,1999-10-07,22.08
2854,1999-10-08,20.7
2855,1999-10-11,21.23
2856,1999-10-12,22.05
2857,1999-10-13,22.22
2858,1999-10-14,22.08
2859,1999-10-15,22.5
2860,1999-10-18,22.02
2861,1999-10-19,21.76
2862,1999-10-20,21.87
2863,1999-10-21,22.11
2864,1999-10-22,22.93
2865,1999-10-25,22.82
2866,1999-10-26,22.7
2867,1999-10-27,22.59
2868,1999-10-28,21.42
2869,1999-10-29,21.69
2870,1999-11-01,22.35
2871,1999-11-02,22.08
2872,1999-11-03,22.57
2873,1999-11-04,22.85
2874,1999-11-05,22.83
2875,1999-11-08,23.28
2876,1999-11-09,24.13
2877,1999-11-10,24.49
2878,1999-11-11,24.28
2879,1999-11-12,24.59
2880,1999-11-15,25.0
2881,1999-11-16,24.54
2882,1999-11-17,24.92
2883,1999-11-18,24.36
2884,1999-11-19,25.07
2885,1999-11-22,25.78
2886,1999-11-23,25.15
2887,1999-11-24,25.61
2888,1999-11-25,25.52
2889,1999-11-26,25.36
2890,1999-11-29,24.85
2891,1999-11-30,23.64
2892,1999-12-01,24.03
2893,1999-12-02,24.96
2894,1999-12-03,24.95
2895,1999-12-06,25.79
2896,1999-12-07,25.4
2897,1999-12-08,25.69
2898,1999-12-09,25.05
2899,1999-12-10,24.46
2900,1999-12-13,24.58
2901,1999-12-14,25.02
2902,1999-12-15,25.43
2903,1999-12-16,26.09
2904,1999-12-17,25.52
2905,1999-12-20,25.3
2906,1999-12-21,25.29
2907,1999-12-22,24.65
2908,1999-12-23,25.19
2909,1999-12-24,25.21
2910,1999-12-29,25.45
2911,1999-12-30,25.08
2912,2000-01-04,24.39
2913,2000-01-05,23.73
2914,2000-01-06,23.62
2915,2000-01-07,23.09
2916,2000-01-10,23.73
2917,2000-01-11,24.62
2918,2000-01-12,24.81
2919,2000-01-13,24.98
2920,2000-01-14,25.47
2921,2000-01-17,25.65
2922,2000-01-18,26.05
2923,2000-01-19,25.84
2924,2000-01-20,26.1
2925,2000-01-21,26.35
2926,2000-01-24,26.06
2927,2000-01-25,26.54
2928,2000-01-26,26.13
2929,2000-01-27,25.62
2930,2000-01-28,25.68
2931,2000-01-31,25.97
2932,2000-02-01,26.39
2933,2000-02-02,25.93
2934,2000-02-03,26.66
2935,2000-02-04,27.07
2936,2000-02-07,26.88
2937,2000-02-08,26.37
2938,2000-02-09,26.92
2939,2000-02-10,27.48
2940,2000-02-11,27.82
2941,2000-02-14,28.76
2942,2000-02-15,27.13
2943,2000-02-16,27.37
2944,2000-02-17,26.67
2945,2000-02-18,26.22
2946,2000-02-21,25.93
2947,2000-02-22,26.58
2948,2000-02-23,27.06
2949,2000-02-24,27.37
2950,2000-02-25,27.48
2951,2000-02-28,27.41
2952,2000-02-29,28.09
2953,2000-03-01,29.06
2954,2000-03-02,29.22
2955,2000-03-03,28.99
2956,2000-03-06,29.63
2957,2000-03-07,31.9
2958,2000-03-08,28.8
2959,2000-03-09,29.29
2960,2000-03-10,28.94
2961,2000-03-13,28.89
2962,2000-03-14,28.34
2963,2000-03-15,27.53
2964,2000-03-16,27.41
2965,2000-03-17,26.56
2966,2000-03-20,25.21
2967,2000-03-21,25.72
2968,2000-03-22,25.4
2969,2000-03-23,25.48
2970,2000-03-24,25.91
2971,2000-03-27,25.68
2972,2000-03-28,25.51
2973,2000-03-29,24.4
2974,2000-03-30,24.63
2975,2000-03-31,24.77
2976,2000-04-03,24.51
2977,2000-04-04,23.65
2978,2000-04-05,23.75
2979,2000-04-06,23.45
2980,2000-04-07,22.58
2981,2000-04-10,21.3
2982,2000-04-11,21.67
2983,2000-04-12,23.12
2984,2000-04-13,22.66
2985,2000-04-14,22.41
2986,2000-04-17,22.74
2987,2000-04-18,23.05
2988,2000-04-19,23.77
2989,2000-04-20,23.83
2990,2000-04-25,23.33
2991,2000-04-26,22.98
2992,2000-04-27,23.76
2993,2000-04-28,23.89
2994,2000-05-02,25.08
2995,2000-05-03,25.0
2996,2000-05-04,25.15
2997,2000-05-05,25.29
2998,2000-05-08,26.08
2999,2000-05-09,26.82
3000,2000-05-10,26.42
3001,2000-05-11,27.45
3002,2000-05-12,28.05
3003,2000-05-15,28.33
3004,2000-05-16,28.78
3005,2000-05-17,27.89
3006,2000-05-18,28.92
3007,2000-05-19,28.59
3008,2000-05-22,27.43
3009,2000-05-23,27.5
3010,2000-05-24,28.61
3011,2000-05-25,29.19
3012,2000-05-26,29.22
3013,2000-05-30,28.96
3014,2000-05-31,28.31
3015,2000-06-01,29.19
3016,2000-06-02,29.05
3017,2000-06-05,28.37
3018,2000-06-06,28.59
3019,2000-06-07,29.22
3020,2000-06-08,29.07
3021,2000-06-09,29.58
3022,2000-06-12,31.21
3023,2000-06-13,31.49
3024,2000-06-14,31.02
3025,2000-06-15,31.26
3026,2000-06-16,28.35
3027,2000-06-19,27.98
3028,2000-06-20,29.02
3029,2000-06-21,29.33
3030,2000-06-22,30.15
3031,2000-06-23,30.39
3032,2000-06-26,29.75
3033,2000-06-27,30.24
3034,2000-06-28,30.11
3035,2000-06-29,30.8
3036,2000-06-30,30.57
3037,2000-07-03,31.1
3038,2000-07-04,29.58
3039,2000-07-05,29.38
3040,2000-07-06,29.67
3041,2000-07-07,29.7
3042,2000-07-10,28.85
3043,2000-07-11,29.22
3044,2000-07-12,29.67
3045,2000-07-13,30.26
3046,2000-07-14,29.88
3047,2000-07-17,28.56
3048,2000-07-18,29.32
3049,2000-07-19,28.88
3050,2000-07-20,28.27
3051,2000-07-21,27.52
3052,2000-07-24,26.92
3053,2000-07-25,26.94
3054,2000-07-26,26.83
3055,2000-07-27,27.15
3056,2000-07-28,27.36
3057,2000-07-31,26.93
3058,2000-08-01,27.14
3059,2000-08-02,27.59
3060,2000-08-03,28.31
3061,2000-08-04,29.37
3062,2000-08-07,28.52
3063,2000-08-08,28.9
3064,2000-08-09,29.87
3065,2000-08-10,30.88
3066,2000-08-11,30.57
3067,2000-08-14,31.48
3068,2000-08-15,32.18
3069,2000-08-16,32.53
3070,2000-08-17,30.16
3071,2000-08-18,30.44
3072,2000-08-21,30.6
3073,2000-08-22,29.93
3074,2000-08-23,30.69
3075,2000-08-24,30.35
3076,2000-08-25,30.39
3077,2000-08-29,31.36
3078,2000-08-30,31.98
3079,2000-08-31,31.72
3080,2000-09-01,31.85
3081,2000-09-04,32.84
3082,2000-09-05,32.98
3083,2000-09-06,34.28
3084,2000-09-07,34.55
3085,2000-09-08,32.78
3086,2000-09-11,33.62
3087,2000-09-12,32.48
3088,2000-09-13,31.53
3089,2000-09-14,31.94
3090,2000-09-15,33.98
3091,2000-09-18,34.46
3092,2000-09-19,33.63
3093,2000-09-20,33.74
3094,2000-09-21,32.73
3095,2000-09-22,31.25
3096,2000-09-25,30.24
3097,2000-09-26,30.42
3098,2000-09-27,30.54
3099,2000-09-28,29.26
3100,2000-09-29,29.84
3101,2000-10-02,31.08
3102,2000-10-03,31.05
3103,2000-10-04,30.52
3104,2000-10-05,29.89
3105,2000-10-06,30.1
3106,2000-10-09,30.76
3107,2000-10-10,31.85
3108,2000-10-11,31.79
3109,2000-10-12,34.59
3110,2000-10-13,32.52
3111,2000-10-16,31.9
3112,2000-10-17,31.13
3113,2000-10-18,31.1
3114,2000-10-19,30.74
3115,2000-10-20,31.62
3116,2000-10-23,32.09
3117,2000-10-24,31.59
3118,2000-10-25,31.36
3119,2000-10-26,31.96
3120,2000-10-27,30.95
3121,2000-10-30,31.14
3122,2000-10-31,30.76
3123,2000-11-01,31.31
3124,2000-11-02,30.78
3125,2000-11-03,30.85
3126,2000-11-06,31.29
3127,2000-11-07,31.68
3128,2000-11-08,31.32
3129,2000-11-09,32.16
3130,2000-11-10,32.02
3131,2000-11-13,32.94
3132,2000-11-14,32.69
3133,2000-11-15,33.9
3134,2000-11-16,32.77
3135,2000-11-17,33.08
3136,2000-11-20,33.07
3137,2000-11-21,33.1
3138,2000-11-22,33.24
3139,2000-11-23,33.28
3140,2000-11-24,33.12
3141,2000-11-27,33.06
3142,2000-11-28,32.19
3143,2000-11-29,32.68
3144,2000-11-30,31.88
3145,2000-12-01,30.17
3146,2000-12-04,29.34
3147,2000-12-05,27.79
3148,2000-12-06,28.01
3149,2000-12-07,27.47
3150,2000-12-08,26.56
3151,2000-12-11,27.54
3152,2000-12-12,27.06
3153,2000-12-13,25.14
3154,2000-12-14,25.36
3155,2000-12-15,25.89
3156,2000-12-18,26.24
3157,2000-12-19,25.0
3158,2000-12-20,22.97
3159,2000-12-21,23.61
3160,2000-12-22,23.66
3161,2000-12-27,24.04
3162,2000-12-28,23.71
3163,2000-12-29,23.87
3164,2001-01-02,24.3
3165,2001-01-03,25.03
3166,2001-01-04,25.35
3167,2001-01-05,25.18
3168,2001-01-08,24.43
3169,2001-01-09,24.59
3170,2001-01-10,25.34
3171,2001-01-11,25.61
3172,2001-01-12,25.75
3173,2001-01-15,26.18
3174,2001-01-16,26.2
3175,2001-01-17,24.79
3176,2001-01-18,25.62
3177,2001-01-19,27.04
3178,2001-01-22,26.53
3179,2001-01-23,26.67
3180,2001-01-24,26.26
3181,2001-01-25,26.46
3182,2001-01-26,26.98
3183,2001-01-29,26.6
3184,2001-01-30,26.89
3185,2001-01-31,26.66
3186,2001-02-01,28.1
3187,2001-02-02,29.19
3188,2001-02-05,28.45
3189,2001-02-06,28.7
3190,2001-02-07,29.91
3191,2001-02-08,29.84
3192,2001-02-09,29.25
3193,2001-02-12,29.0
3194,2001-02-13,28.46
3195,2001-02-14,27.28
3196,2001-02-15,26.64
3197,2001-02-16,26.89
3198,2001-02-19,27.31
3199,2001-02-20,26.62
3200,2001-02-21,26.37
3201,2001-02-22,26.46
3202,2001-02-23,26.52
3203,2001-02-26,26.11
3204,2001-02-27,26.02
3205,2001-02-28,25.57
3206,2001-03-01,25.85
3207,2001-03-02,26.0
